mensaje,label
"¡OPORTUNIDAD ÚNICA! Conviértete en INFLUENCER MILLONARIO con nuestro curso INSTA-RICH. Aprende los secretos para ganar $10,000 mensuales con Instagram. Incluye: plantillas, contenido y automatización. Precio especial HOY: $97 (valor $497). Acceso inmediato: https://influencer-millonario-fake.com/curso Email: influencer@insta-scam.com",spam
"Buenos días, soy la secretaria de la Dra. Vega, ginecóloga. Le escribo para confirmar su turno del lunes 12 de junio a las 15:30 hs para control anual + papanicolau. Traiga órdenes médicas, carnet de obra social y análisis de sangre recientes. Consultorio: Av. Cabildo 1234, 2do piso A. Reprogramar: ginecologo@centromedico.com.ar",ham
"¡INCREÍBLE! Su NÚMERO DE TELÉFONO ha sido PREMIADO con $250,000 pesos en el sorteo de PERSONAL. Para reclamar su premio, llame INMEDIATAMENTE al 0800-PREMIO-PERSONAL y proporcione código de verificación: PER-2024-WINNER. ¡Oferta válida solo hasta medianoche! Contacto alternativo: premio@personal-fake.com",spam
"Estimado cliente, le recordamos que su turno para inscripción en el registro automotor está programado para el jueves 15 de junio a las 09:00 hs en la sede de Av. Rivadavia 4567. Traiga DNI, cédula verde, formulario 08 completo y comprobante de pago. Costo total: $12,350. Info: tramites@registro-automotor.gov.ar",ham
"¡MÉTODO SECRETO DE WALL STREET! Descubre cómo los millonarios generan $100,000 mensuales con inversiones automáticas. Sistema AI WEALTH-BUILDER nunca falla. Garantía de ganancias o devolución del 300%. Acceso VIP limitado: $197. Registrate en https://wallstreet-secreto-fake.com/vip Email: riqueza@wallstreet-scam.com",spam
"Hola equipo de ventas, les escribo para confirmar que la reunión trimestral será el miércoles 14 de junio a las 10:00 hs en la sala de conferencias del 8vo piso. Agenda: resultados Q2, objetivos Q3 y nuevas estrategias comerciales. Presentación del equipo de marketing incluida. Confirmen asistencia: ventas@empresa.com.ar",ham
"¡ALERTA WHATSAPP! Su cuenta será ELIMINADA por inactividad. Para mantener su WhatsApp activo, verifique su número ingresando código de verificación en https://whatsapp-verificacion-fake.com/codigo Su código es: 738291. ¡URGENTE! Tiene 2 horas para verificar o perderá todos sus chats. Soporte: verificacion@whatsapp-fake.com",spam
"Estimado Sr. González, le confirmamos que su solicitud de crédito hipotecario por $8,500,000 ha sido pre-aprobada. El tasador visitará la propiedad de Av. del Libertador 5678, Olivos, el martes 13 de junio a las 14:00 hs. Esté presente con escritura y planos. Gestor asignado: Lic. Martínez, tel: 4567-8901, email: hipotecarios@banco-provincia.com.ar",ham
"¡REVOLUCIONARIO CASINO ONLINE! Gana $50,000 diarios con nuestro sistema ROULETTE-MASTER que predice números ganadores con precisión del 99.9%. Método secreto usado por profesionales de Las Vegas. Acceso exclusivo por $297 en https://casino-ganador-fake.com/sistema Testimonios: millonarios@casino-scam.com WhatsApp: +54-11-CASINO-WIN",spam
"Buenos días, soy la coordinadora del curso de inglés Cambridge Institute. Le escribo para informarle que las clases del nivel intermedio comenzarán el lunes 19 de junio a las 19:00 hs en el aula 15, sede Belgrano (Av. Cabildo 2345). Traiga libro 'English File Intermediate' y cuaderno. Consultas: cursos@cambridge-institute.edu.ar Tel: 4789-0123",ham
"¡INCREÍBLE OPORTUNIDAD INMOBILIARIA! Departamentos de lujo en Miami Beach desde $50,000 USD con financiación a 20 años sin interés. Entrega inmediata, vista al mar, amenities completos. Inversión garantizada, valorización del 500% anual. Reserve el suyo: https://miami-luxury-fake.com/departamentos Asesor VIP: miami@luxury-scam.com Tel: +1-305-LUXURY-FAKE",spam
"Querida hermana, te escribo para recordarte que el cumpleaños de los mellizos Tomás y Valentina será el sábado 17 de junio a las 15:00 hs en el salón de fiestas del club Atlético San Isidro (Av. Libertador 6789). Tema: superhéroes. Confirma si puedes venir y cuántos adultos y niños serían. Besos, cualquier cosa: cumple@email.com o 11-8765-4321",ham
"¡ATENCIÓN NETFLIX! Su suscripción será CANCELADA por falta de pago. Evite la interrupción del servicio actualizando su método de pago en https://netflix-pago-fake.com/actualizar Ingrese datos de tarjeta completos y CVV. Si no actualiza en 24 horas, perderá acceso a su cuenta. Soporte: pagos@netflix-fake.com Tel: 0800-NETFLIX-FAKE",spam
"Estimado paciente, le informamos que los resultados de su biopsia de piel del 10 de junio están listos. El Dr. Rodríguez lo espera para explicar los hallazgos el jueves 15 de junio a las 16:00 hs en consultorio 12, 3er piso del edificio médico de Av. Santa Fe 4567. Es importante su presencia. Secretaría: dermatologia@clinica-alemana.com.ar",ham
"¡MÉTODO MILAGROSO PARA CRECER! Aumenta tu estatura 15 centímetros en 60 días con las pastillas GROW-TALL, fórmula revolucionaria con hormona de crecimiento natural. Usado por atletas profesionales. Garantía total o devolución del doble. Oferta especial: 6 frascos $299. Compra YA: https://crecer-alto-fake.com/pastillas Tel: 11-GROW-TALL",spam
"Buenos días, soy del área de recursos humanos de Mercado Libre. Le escribimos para confirmar su entrevista laboral para el puesto de Analista de Marketing Digital el viernes 16 de junio a las 11:00 hs. Oficinas: Av. Corrientes 1234, piso 15. Traiga CV actualizado, portfolio y DNI. Contacto: rrhh@mercadolibre.com.ar Tel: 4321-7890",ham
"¡FELICITACIONES WINNER! Ha ganado el MEGA SORTEO MASTERCARD de $5,000,000 pesos + BMW X5 + viaje a Europa todo pago. Su ticket ganador es: MC-2024-789456. Para reclamar, complete formulario urgente en https://mastercard-sorteo-fake.com/winner?ticket=789456 Válido 48 horas. Contacto: sorteo@mastercard-fake.com Tel: 0800-MASTERCARD-WIN",spam
"Estimada Sra. López, le recordamos que su turno de mamografía está programado para el martes 13 de junio a las 09:30 hs en el centro de diagnóstico por imágenes ubicado en Av. Rivadavia 3456, 2do piso. No use desodorante ni cremas. Traiga órdenes médicas y carnet de obra social. Reprogramar: mamografia@diagnostico-center.com.ar Tel: 4567-1234",ham
"¡OPORTUNIDAD ÚNICA! Franquicia McDONALD'S disponible en zona premium de Palermo. Inversión inicial: solo $150,000 USD, recuperación garantizada en 8 meses. Incluye equipamiento, capacitación y publicidad. Últimas 2 ubicaciones disponibles. Contacto inmediato: franquicias@mcdonalds-fake.com Tel: 11-FRANCHISE-FAKE WhatsApp: +54-11-MCD-SCAM",spam
"Hola Pablo, te escribo para confirmar que el asado de despedida de soltero de Martín será el domingo 18 de junio a las 13:00 hs en mi quinta de Pilar (Ruta 8, km 62, entrada por el portón azul). Llevá bebidas y ensalada. Somos 15 confirmados hasta ahora. Cualquier cosa: asado@email.com o 11-9876-1234. ¡Nos vemos!",ham
"¡ALERTA BANCO SANTANDER! Detectamos TRANSFERENCIA FRAUDULENTA de $85,000 desde su cuenta. Para bloquear la operación sospechosa, ingrese INMEDIATAMENTE a https://santander-seguridad-fake.com.ar/bloquear con su usuario, contraseña y coordenadas completas. Si no actúa en 1 hora, perderá su dinero. Urgente: fraude@santander-fake.com Tel: 0800-SANTANDER-FAKE",spam
"Estimado alumno, le informamos que la fecha de entrega del trabajo práctico final de la materia Contabilidad General se extendió hasta el viernes 23 de junio a las 23:59 hs. Debe enviarlo por email a tp-contabilidad@universidad.edu.ar en formato PDF. Incluya carátula con datos completos. Consultas de último momento: prof.contabilidad@uni.edu.ar",ham
"¡INCREÍBLE DESCUBRIMIENTO ANTI-EDAD! Crema ETERNAL-YOUTH que elimina arrugas y rejuvenece 30 años en solo 14 días. Fórmula secreta con células madre de la juventud eterna. Usada por celebrities de Hollywood. Oferta exclusiva: 3 tubos $199 (valor real $800). Compra ahora: https://juventud-eterna-fake.com/crema Email: juventud@anti-age-scam.com",spam
"Buenos días, soy la secretaria del escritorio jurídico Martínez & Asociados. Le escribo para confirmar su cita con el Dr. Martínez para asesoramiento legal sobre divorcio el miércoles 14 de junio a las 15:00 hs. Oficina: Av. Córdoba 2345, piso 8, oficina B. Traiga documentación matrimonial y DNI. Honorarios: $25,000. Contacto: abogados@martinez-asociados.com.ar",ham
"¡ÚLTIMO AVISO JUDICIAL! Tiene una ORDEN DE EMBARGO por deuda de $120,000 con ANSES. Debe regularizar INMEDIATAMENTE su situación o perderá sus bienes. Contacte al abogado Dr. Fernández en https://embargo-anses-fake.com/regularizar?caso=123789 o llamar URGENTE al 11-EMBARGO-LEGAL. Email: embargos@anses-fake.gov.ar",spam
"Queridos padres de 5to grado, les recordamos que la excursión educativa al Museo de Ciencias Naturales será el jueves 15 de junio. Salida: 8:00 hs desde el colegio, regreso: 16:00 hs. Los chicos deben traer almuerzo, agua y cuaderno de ciencias. Costo: $8,500 por alumno. Autorización: secretaria@colegio-sanjose.edu.ar Tel: 4567-8901",ham
"¡REVOLUCIÓN EN TRADING! Sistema automático CRYPTO-ROBOT que genera $25,000 diarios operando Bitcoin sin tu intervención. IA avanzada con 99.8% de operaciones exitosas. Inversión mínima: $500, ganancias garantizadas. Acceso VIP por tiempo limitado: https://crypto-robot-fake.com/acceso Email: robot@crypto-scam.com WhatsApp: +54-11-CRYPTO-BOT",spam
"Estimado cliente, le confirmamos que su seguro automotor póliza N° 2024-AUTO-4567 para vehículo Peugeot 208 dominio AB123CD está vigente hasta el 30/11/2024. Cobertura: todo riesgo con franquicia $50,000. Para siniestros: 0800-SINIESTRO-24 o reporte online en https://seguros-meridional.com.ar/siniestros Usuario: DNI",ham
"¡ATENCIÓN STEAM! Su cuenta de videojuegos será SUSPENDIDA por actividad fraudulenta. Para evitar la suspensión, verifique su identidad en https://steam-verificacion-fake.com/cuenta ingresando usuario, contraseña y datos de tarjeta asociada. Tiene 6 horas para completar verificación o perderá todos sus juegos. Soporte: verificacion@steam-fake.com",spam
"Buenos días, soy del área de facturación de Edesur. Le escribo para informarle que su factura de luz correspondiente a mayo por $15,750 tiene vencimiento el 18 de junio. Puede abonar online en https://edesur.com.ar/pagos, por débito automático o en centros de cobranza. Consulta de consumo: 0800-333EDESUR. Evite recargos pagando en término.",ham
"¡OPORTUNIDAD HISTÓRICA AMAZON! Liquidación por cierre de depósito en Argentina: MacBook Pro M3 $599 (precio real $2,499), iPad Pro $299, iPhone 15 $399. Stock súper limitado, solo primeras 50 personas. Envío gratis + garantía. Compra URGENTE: https://amazon-liquidacion-arg-fake.com código CIERRE90. Contacto: liquidacion@amazon-fake.com.ar",spam
"Estimada Dra. Fernández, le escribo de parte del Hospital Italiano para confirmar su guardia médica del sábado 17 de junio de 22:00 a 06:00 hs en el servicio de emergencias. Recuerde traer maletín médico y documentación profesional. Cualquier inconveniente, comuníquese con jefatura de guardia: guardias@hospitalitaliano.org.ar Tel: 4959-0200 int. 5555",ham
"¡FELICITACIONES COCA-COLA WINNER! Su tapita ha sido premiada con $500,000 pesos + Smart TV 65 pulgadas + PlayStation 5. Código ganador: CC-2024-WINNER-789. Reclame su premio en https://cocacola-premio-fake.com/tapita?codigo=789 completando formulario con datos personales y número de cuenta. ¡Válido solo 72 horas! premio@cocacola-fake.com",spam
"Queridos abuelos, les escribo para confirmar que la fiesta de cumpleaños número 80 del abuelo Raúl será el sábado 24 de junio a las 19:00 hs en el salón del club Náutico San Isidro (Av. Libertador 7890). Dress code: elegante sport. Menú: entrada, plato principal, postre y bebidas. RSVP: cumple80@familia.com Tel: 11-CUMPLE-80",ham
"¡INCREÍBLE MÉTODO PARA GANAR DINERO! Descubre cómo estudiantes universitarios ganan $30,000 semanales con este truco que las universidades ocultan. Sin experiencia, sin inversión, solo necesitas internet. Acceso exclusivo por $97 en https://dinero-universitario-fake.com/metodo Email: estudiantes@dinero-scam.com Tel: 11-DINERO-FACIL",spam
"Buenos días, soy la enfermera del consultorio de pediatría. Le escribo para recordarle que el control de crecimiento y desarrollo de su hijo Matías (3 años) está programado para el viernes 16 de junio a las 10:00 hs con la Dra. Gómez. Traiga carnet de vacunación, obra social y peso/talla anteriores. Consultorio: Av. Cabildo 4567, 1er piso. pediatria@clinica-norte.com.ar",ham
"¡ALERTA MERCADO PAGO! Hemos detectado MOVIMIENTOS SOSPECHOSOS en su cuenta por $75,000. Su dinero está en PELIGRO. Proteja su cuenta verificando inmediatamente su identidad en https://mercadopago-seguridad-fake.com/verificar con email, contraseña y CVU completo. Si no actúa en 3 horas, su cuenta será bloqueada. seguridad@mercadopago-fake.com",spam
"Estimado cliente, le informamos que su pedido de supermercado online N° 456789 será entregado mañana miércoles entre 16:00 y 18:00 hs en su domicilio de Av. Rivadavia 2345, CABA. Total: $28,750. Puede seguir el delivery en tiempo real en https://coto.com.ar/seguimiento código CT456789. Consultas: delivery@coto.com.ar Tel: 0800-COTO-ONLINE",ham
"¡REVOLUCIÓN FITNESS! Máquina ULTRA-GYM que te da el cuerpo de tus sueños en solo 10 minutos diarios. Elimina grasa, marca músculos y mejora resistencia sin esfuerzo. Usada por famosos de Hollywood. Oferta especial: $2,999 (valor real $15,000) + envío gratis. Compra: https://ultra-gym-fake.com/maquina Email: fitness@ultra-scam.com Tel: 11-ULTRA-FITNESS",spam
"Hola Mariana, te escribo para confirmar que la reunión de ex-compañeras del secundario será el viernes 16 de junio a las 20:00 hs en el restaurante Osaka de Palermo (Av. del Libertador 5432). Somos 12 confirmadas hasta ahora. Menú por pasos: $18,500 por persona incluye bebidas. Confirma: reencuentro@email.com o 11-REENCUENTRO. ¡Será genial verte!",ham
"¡URGENTE VISA! Su tarjeta de crédito será BLOQUEADA por transacciones no autorizadas detectadas en el exterior. Para mantener su tarjeta activa, confirme las operaciones legítimas en https://visa-transacciones-fake.com/confirmar ingresando número completo, vencimiento y código CVV. Tiempo límite: 4 horas. Soporte: transacciones@visa-fake.com Tel: 0800-VISA-URGENTE",spam
"Estimado Sr. Martínez, le recordamos que su turno para tramitar la jubilación en ANSES está confirmado para el lunes 19 de junio a las 11:30 hs en la oficina de Av. Córdoba 3456. Traiga DNI, aportes completos, recibos de sueldo últimos 6 meses y certificado de servicios. UDAI 25. Consultas: jubilaciones@anses.gob.ar Tel: 130",ham
"¡MÉTODO SECRETO PARA SER INFLUENCER! Curso INSTA-FAMOUS que te convertirá en influencer con 1 millón de seguidores en 60 días. Incluye: contenido viral, crecimiento orgánico y monetización. Precio especial: $497 (valor $2,000). Últimos 20 cupos disponibles: https://influencer-secreto-fake.com/curso Email: famoso@insta-scam.com WhatsApp: +54-11-INSTA-FAME",spam
"Buenos días, soy del área de atención al cliente de Personal. Le escribo para informarle que su plan móvil será migrado automáticamente al nuevo plan Personal+ con 50GB por el mismo precio. El cambio será efectivo desde el 1 de julio. No requiere acción de su parte. Más info: https://personal.com.ar/planes Consultas: 0800-555-PERSONAL atencion@personal.com.ar",ham
